,sector,type,usd_per_ton,output,share_exporting_firms,cutoff,supply_data,country,country_ISO,final_demand,export
2829,HND_rpp,RPP,1000,638.66,0.110215138,0,USD,HND,HND,120.9674112,70.39
2830,HND_nmm,NMM,1000,669.98,0.04776262,0,USD,HND,HND,15.48780005,32
2831,HND_i_s,I_S,1000,124.08,0.991295938,0,USD,HND,HND,10.68918583,123
2832,HND_nfm,NFM,1000,370.65,0.654121139,0,USD,HND,HND,4.605664077,242.45
2833,HND_fmp,FMP,1000,343.82,0.16962364,0,USD,HND,HND,167.0552672,58.32
2834,HND_ele,ELE,1000,653.31,0.048568061,0,USD,HND,HND,292.5017704,31.73
2835,HND_eeq,EEQ,1000,815.17,0.871756811,0,USD,HND,HND,435.5457369,710.63
2836,HND_ome,OME,1000,308.93,0.066778882,0,USD,HND,HND,257.5304908,20.63
2837,HND_mvh,MVH,1000,331.06,0.238355585,0,USD,HND,HND,287.0798477,78.91
2838,HND_otn,OTN,1000,71.38,0.022415242,0,USD,HND,HND,58.13479089,1.6
2839,HND_omf,OMF,1000,354.45,0.187614614,0,USD,HND,HND,297.5893244,66.5
2840,HND_ely,ELY,1000,1307.1,0.067324612,0,USD,HND,HND,500.9154884,88
2841,HND_gdt,GDT,1000,0.58316,0.034295905,0,USD,HND,HND,0.290248449,0.02
2842,HND_wtr,WTR,1000,219.82,0.026203257,0,USD,HND,HND,125.7779993,5.76
2843,HND_cns,CNS,1000,2228.2,0.000709093,0,USD,HND,HND,1696.1303,1.58
2844,HND_trd,TRD,1000,4381,0.008440995,0,USD,HND,HND,491.1046745,36.98
2845,HND_afs,AFS,1000,494.64,0.044577875,0,USD,HND,HND,321.6032022,22.05
2846,HND_otp,OTP,1000,993.63,0.217384741,0,USD,HND,HND,427.2560502,216
2847,HND_wtp,WTP,1000,133.07,0.510783798,0,USD,HND,HND,41.51186822,67.97
2848,HND_atp,ATP,1000,178.96,0.224742959,0,USD,HND,HND,66.59132169,40.22
2849,HND_whs,WHS,1000,246.91,0.201692925,0,USD,HND,HND,71.4510491,49.8
2850,HND_cmn,CMN,1000,706.14,0.270201376,0,USD,HND,HND,181.0791601,190.8
2851,HND_ofi,OFI,1000,1108.4,0.020073981,0,USD,HND,HND,300.0654483,22.25
2852,HND_ins,INS,1000,640.16,0.090727318,0,USD,HND,HND,226.1269167,58.08
2853,HND_rsa,RSA,1000,375.03,0.017491934,0,USD,HND,HND,99.43032618,6.56
2854,HND_obs,OBS,1000,1158.2,0.022638577,0,USD,HND,HND,42.86566859,26.22
2855,HND_ros,ROS,1000,311.63,0.09286654,0,USD,HND,HND,164.075885,28.94
2856,HND_osg,OSG,1000,1316.7,0.013564214,0,USD,HND,HND,1291.811031,17.86
2857,HND_edu,EDU,1000,943.4,0.0500212,0,USD,HND,HND,875.3395779,47.19
2858,HND_hht,HHT,1000,1758.5,0.034381575,0,USD,HND,HND,1698.986197,60.46
2859,HND_dwe,DWE,1000,1144.4,0,0,USD,HND,HND,1140.143718,0
2860,NIC_pdr,PDR,1000,218.91,0.000365447,0,USD,NIC,NIC,2.281295947,0.08
2861,NIC_wht,WHT,1000,0.2483,0.080547725,0,USD,NIC,NIC,0.033380356,0.02
2862,NIC_gro,GRO,1000,318.18,0.01156578,0,USD,NIC,NIC,225.7963575,3.68
2863,NIC_v_f,V_F,1000,552.9,0.260535359,0,USD,NIC,NIC,441.052425,144.05
2864,NIC_osd,OSD,1000,275.23,0.493877848,0,USD,NIC,NIC,9.673518697,135.93
2865,NIC_c_b,C_B,1000,202.13,0,0,USD,NIC,NIC,-0.000926635,0
2866,NIC_pfb,PFB,1000,28.096,0.042710706,0,USD,NIC,NIC,20.17215469,1.2
2867,NIC_ocr,OCR,1000,497.4,0.944652191,0,USD,NIC,NIC,159.2566271,469.87
2868,NIC_ctl,CTL,1000,185.62,0.151115182,0,USD,NIC,NIC,48.94452434,28.05
2869,NIC_oap,OAP,1000,379.92,0.020109497,0,USD,NIC,NIC,149.3488006,7.64
2870,NIC_rmk,RMK,1000,303.21,0,0,USD,NIC,NIC,0.156357674,0
2871,NIC_wol,WOL,1000,0.35621,0.814126498,0,USD,NIC,NIC,0.02400003,0.29
2872,NIC_frs,FRS,1000,237.95,0.068922042,0,USD,NIC,NIC,83.26174454,16.4
2873,NIC_fsh,FSH,1000,281.58,0.158960153,0,USD,NIC,NIC,26.88921568,44.76
2874,NIC_coa,COA,1000,0.060115,0.998087,0,USD,NIC,NIC,0.001681198,0.06
2875,NIC_oil,OIL,1000,2.1604,0.041658952,0,USD,NIC,NIC,9.90E-05,0.09
2876,NIC_gas,GAS,1000,0.30165,0,0,USD,NIC,NIC,1.13E-05,0
2877,NIC_oxt,OXT,1000,14.676,0.124693377,0,USD,NIC,NIC,0.020223062,1.83
2878,NIC_cmt,CMT,1000,554.75,0.831635872,0,USD,NIC,NIC,370.0146904,461.35
2879,NIC_omt,OMT,1000,354.12,0.022054671,0,USD,NIC,NIC,288.4112123,7.81
2880,NIC_vol,VOL,1000,135.03,0.796341554,0,USD,NIC,NIC,64.75475612,107.53
2881,NIC_mil,MIL,1000,415.65,0.457259714,0,USD,NIC,NIC,347.6360947,190.06
2882,NIC_pcr,PCR,1000,90.37,0.099590572,0,USD,NIC,NIC,76.45423602,9
2883,NIC_sgr,SGR,1000,447.34,0.492332454,0,USD,NIC,NIC,208.8618581,220.24
2884,NIC_ofd,OFD,1000,897.74,0.399625727,0,USD,NIC,NIC,597.6842006,358.76
2885,NIC_b_t,B_T,1000,643.66,0.332069726,0,USD,NIC,NIC,478.1302175,213.74
2886,NIC_tex,TEX,1000,165.57,0.213806849,0,USD,NIC,NIC,76.36775798,35.4
2887,NIC_wap,WAP,1000,1875.1,0.90005333,0,USD,NIC,NIC,1695.022791,1687.69
2888,NIC_lea,LEA,1000,129.26,0.462401362,0,USD,NIC,NIC,73.22619282,59.77
2889,NIC_lum,LUM,1000,362.72,0.050838112,0,USD,NIC,NIC,181.9407673,18.44
2890,NIC_ppp,PPP,1000,83.335,0.163916722,0,USD,NIC,NIC,17.51832858,13.66
2891,NIC_p_c,P_C,1000,499.9,0.025025005,0,USD,NIC,NIC,78.32246265,12.51
2892,NIC_chm,CHM,1000,215.84,0.121664196,0,USD,NIC,NIC,75.3526688,26.26
2893,NIC_bph,BPH,1000,41.159,0.139945091,0,USD,NIC,NIC,27.64190383,5.76
2894,NIC_rpp,RPP,1000,118.09,0.091794394,0,USD,NIC,NIC,28.60110084,10.84
2895,NIC_nmm,NMM,1000,183.54,0.076168683,0,USD,NIC,NIC,14.51096349,13.98
2896,NIC_i_s,I_S,1000,44.594,0.649414719,0,USD,NIC,NIC,0.637148587,28.96
2897,NIC_nfm,NFM,1000,483.6,0.93066584,0,USD,NIC,NIC,4.708922765,450.07
2898,NIC_fmp,FMP,1000,84.041,0.063540415,0,USD,NIC,NIC,13.04462723,5.34
2899,NIC_ele,ELE,1000,51.862,0.086383094,0,USD,NIC,NIC,40.06840959,4.48
2900,NIC_eeq,EEQ,1000,1151.1,0.981886891,0,USD,NIC,NIC,539.8669751,1130.25
2901,NIC_ome,OME,1000,68.671,0.10776019,0,USD,NIC,NIC,61.95559568,7.4
2902,NIC_mvh,MVH,1000,51.07,0.068533386,0,USD,NIC,NIC,43.45419635,3.5
2903,NIC_otn,OTN,1000,19.878,0.185129289,0,USD,NIC,NIC,14.12787149,3.68
2904,NIC_omf,OMF,1000,45.527,0.643354493,0,USD,NIC,NIC,29.16017385,29.29
2905,NIC_ely,ELY,1000,1099.6,0.011940706,0,USD,NIC,NIC,343.1859399,13.13
2906,NIC_gdt,GDT,1000,0.15989,0.250171993,0,USD,NIC,NIC,0.045807692,0.04
2907,NIC_wtr,WTR,1000,128.64,0.03949005,0,USD,NIC,NIC,92.07923043,5.08
2908,NIC_cns,CNS,1000,1415.6,0.000720543,0,USD,NIC,NIC,1256.668822,1.02
2909,NIC_trd,TRD,1000,3347.4,0.005822429,0,USD,NIC,NIC,299.3800879,19.49
2910,NIC_afs,AFS,1000,336.94,0.034783641,0,USD,NIC,NIC,191.7260372,11.72
2911,NIC_otp,OTP,1000,706.58,0.302145546,0,USD,NIC,NIC,420.6451073,213.49
2912,NIC_wtp,WTP,1000,69.781,0.523781545,0,USD,NIC,NIC,30.29223726,36.55
2913,NIC_atp,ATP,1000,133.51,0.476518613,0,USD,NIC,NIC,74.05489954,63.62
2914,NIC_whs,WHS,1000,168.31,0.334798883,0,USD,NIC,NIC,72.06019401,56.35
2915,NIC_cmn,CMN,1000,428.32,0.177974412,0,USD,NIC,NIC,209.7651839,76.23
2916,NIC_ofi,OFI,1000,553.59,0.00729782,0,USD,NIC,NIC,26.85339569,4.04
2917,NIC_ins,INS,1000,109.3,0.12095151,0,USD,NIC,NIC,22.97016467,13.22
2918,NIC_rsa,RSA,1000,597.05,0.052206683,0,USD,NIC,NIC,524.0127304,31.17
2919,NIC_obs,OBS,1000,308.04,0.054960395,0,USD,NIC,NIC,149.2401604,16.93
2920,NIC_ros,ROS,1000,427.43,0.138478815,0,USD,NIC,NIC,350.4243426,59.19
2921,NIC_osg,OSG,1000,326.42,0.012774953,0,USD,NIC,NIC,320.4185281,4.17
2922,NIC_edu,EDU,1000,223.46,0.04971807,0,USD,NIC,NIC,215.9236593,11.11
2923,NIC_hht,HHT,1000,432.37,0.031570183,0,USD,NIC,NIC,423.2626391,13.65
2924,NIC_dwe,DWE,1000,0.9513,0,0,USD,NIC,NIC,0.94966599,0
2925,PAN_pdr,PDR,1000,571.07,0.001173236,0,USD,PAN,PAN,24.08072581,0.67
2926,PAN_wht,WHT,1000,14.923,0.29886752,0,USD,PAN,PAN,10.37550039,4.46
2927,PAN_gro,GRO,1000,153.99,0.006623807,0,USD,PAN,PAN,24.40895067,1.02
2928,PAN_v_f,V_F,1000,315.08,0.894534721,0,USD,PAN,PAN,180.0464957,281.85
2929,PAN_osd,OSD,1000,24.578,0.071201888,0,USD,PAN,PAN,3.704253716,1.75
2930,PAN_c_b,C_B,1000,2390.9,0.004529675,0,USD,PAN,PAN,2360.75388,10.83
2931,PAN_pfb,PFB,1000,8.7803,0.020500438,0,USD,PAN,PAN,8.592780761,0.18
2932,PAN_ocr,OCR,1000,205.56,0.132078225,0,USD,PAN,PAN,130.8744065,27.15
2933,PAN_ctl,CTL,1000,610.58,0.000900783,0,USD,PAN,PAN,0.668160511,0.55
2934,PAN_oap,OAP,1000,1134.4,0.006170663,0,USD,PAN,PAN,21.1414909,7
2935,PAN_rmk,RMK,1000,277.39,0.000324453,0,USD,PAN,PAN,16.7158165,0.09
2936,PAN_wol,WOL,1000,0.20777,0.577561727,0,USD,PAN,PAN,0.103677274,0.12
2937,PAN_frs,FRS,1000,535.64,0.155122844,0,USD,PAN,PAN,460.6099535,83.09
2938,PAN_fsh,FSH,1000,1158.1,0.077385373,0,USD,PAN,PAN,356.432604,89.62
2939,PAN_coa,COA,1000,0.19729,0.253434031,0,USD,PAN,PAN,0.000444339,0.05
2940,PAN_oil,OIL,1000,0.75256,0.823854576,0,USD,PAN,PAN,2.69E-05,0.62
2941,PAN_gas,GAS,1000,0.73999,0,0,USD,PAN,PAN,0.000542662,0
2942,PAN_oxt,OXT,1000,108.52,0.116199779,0,USD,PAN,PAN,11.84038696,12.61
2943,PAN_cmt,CMT,1000,1419.6,0.050922795,0,USD,PAN,PAN,1219.166056,72.29
2944,PAN_omt,OMT,1000,1562.4,0.027995392,0,USD,PAN,PAN,1380.582042,43.74
2945,PAN_vol,VOL,1000,85.27,0.459716196,0,USD,PAN,PAN,44.35361633,39.2
2946,PAN_mil,MIL,1000,598.02,0.035349988,0,USD,PAN,PAN,368.1639124,21.14
2947,PAN_pcr,PCR,1000,1664.5,0.008975668,0,USD,PAN,PAN,637.9945519,14.94
2948,PAN_sgr,SGR,1000,59.71,0.321721655,0,USD,PAN,PAN,23.73836396,19.21
2949,PAN_ofd,OFD,1000,838.37,0.300463996,0,USD,PAN,PAN,540.3822534,251.9
2950,PAN_b_t,B_T,1000,399.13,0.21594468,0,USD,PAN,PAN,284.9737662,86.19
2951,PAN_tex,TEX,1000,191.43,0.284124745,0,USD,PAN,PAN,83.4808228,54.39
2952,PAN_wap,WAP,1000,1308.9,0.181427153,0,USD,PAN,PAN,1245.582612,237.47
2953,PAN_lea,LEA,1000,515.21,0.273577764,0,USD,PAN,PAN,455.9275828,140.95
2954,PAN_lum,LUM,1000,174.34,0.200986578,0,USD,PAN,PAN,69.04826221,35.04
2955,PAN_ppp,PPP,1000,425.53,0.119733039,0,USD,PAN,PAN,46.8033349,50.95
2956,PAN_p_c,P_C,1000,55.921,0.244451995,0,USD,PAN,PAN,6.501346712,13.67
2957,PAN_chm,CHM,1000,726.75,0.661424149,0,USD,PAN,PAN,209.39147,480.69
2958,PAN_bph,BPH,1000,434.61,0.818572973,0,USD,PAN,PAN,259.5146294,355.76
2959,PAN_rpp,RPP,1000,333.32,0.208778351,0,USD,PAN,PAN,59.75788341,69.59
2960,PAN_nmm,NMM,1000,178.02,0.110661723,0,USD,PAN,PAN,21.39427459,19.7
2961,PAN_i_s,I_S,1000,156.71,0.661668049,0,USD,PAN,PAN,5.508195703,103.69
2962,PAN_nfm,NFM,1000,227.1,0.783971819,0,USD,PAN,PAN,31.25415685,178.04
2963,PAN_fmp,FMP,1000,287.24,0.115861301,0,USD,PAN,PAN,136.5327443,33.28
2964,PAN_ele,ELE,1000,739.66,0.239988643,0,USD,PAN,PAN,613.6203096,177.51
2965,PAN_eeq,EEQ,1000,288.31,0.21934723,0,USD,PAN,PAN,253.9786071,63.24
2966,PAN_ome,OME,1000,695.61,0.204942425,0,USD,PAN,PAN,656.0865353,142.56
2967,PAN_mvh,MVH,1000,737.7,0.108350278,0,USD,PAN,PAN,643.2240413,79.93
2968,PAN_otn,OTN,1000,1099.3,0.809160375,0,USD,PAN,PAN,824.8268465,889.51
2969,PAN_omf,OMF,1000,512.95,0.253942879,0,USD,PAN,PAN,405.561248,130.26
2970,PAN_ely,ELY,1000,1577.5,0.013324881,0,USD,PAN,PAN,499.36925,21.02
2971,PAN_gdt,GDT,1000,1.1695,0.119709277,0,USD,PAN,PAN,0.526076211,0.14
2972,PAN_wtr,WTR,1000,607.95,0.027255531,0,USD,PAN,PAN,216.6380436,16.57
2973,PAN_cns,CNS,1000,11864,0.000949933,0,USD,PAN,PAN,11860.75404,11.27
2974,PAN_trd,TRD,1000,8380.1,0.023777759,0,USD,PAN,PAN,2341.073764,199.26
2975,PAN_afs,AFS,1000,1155.7,0.09254997,0,USD,PAN,PAN,669.6270395,106.96
2976,PAN_otp,OTP,1000,1344.8,0.259577632,0,USD,PAN,PAN,516.0382335,349.08
2977,PAN_wtp,WTP,1000,4930.1,0.993174581,0,USD,PAN,PAN,1309.776469,4896.45
2978,PAN_atp,ATP,1000,1770.4,0.909534568,0,USD,PAN,PAN,821.4589459,1610.24
2979,PAN_whs,WHS,1000,445.02,0.64203856,0,USD,PAN,PAN,85.72539758,285.72
2980,PAN_cmn,CMN,1000,3378.7,0.195510107,0,USD,PAN,PAN,2144.679476,660.57
2981,PAN_ofi,OFI,1000,4126.3,0.167258803,0,USD,PAN,PAN,1146.800133,690.16
2982,PAN_ins,INS,1000,1647.7,0.170200886,0,USD,PAN,PAN,911.4771597,280.44
2983,PAN_rsa,RSA,1000,1554,0.074015444,0,USD,PAN,PAN,885.1200256,115.02
2984,PAN_obs,OBS,1000,5050.6,0.201819586,0,USD,PAN,PAN,1869.902518,1019.31
2985,PAN_ros,ROS,1000,2642,0.201127933,0,USD,PAN,PAN,1722.782574,531.38
2986,PAN_osg,OSG,1000,2804.8,0.026839703,0,USD,PAN,PAN,2704.799051,75.28
2987,PAN_edu,EDU,1000,2139.4,0.093236421,0,USD,PAN,PAN,1957.875663,199.47
2988,PAN_hht,HHT,1000,3860.3,0.065145196,0,USD,PAN,PAN,3623.214547,251.48
2989,PAN_dwe,DWE,1000,3915.4,0,0,USD,PAN,PAN,3815.103823,0
2990,SLV_pdr,PDR,1000,75.093,0,0,USD,SLV,SLV,-0.000232765,0
2991,SLV_wht,WHT,1000,0.78881,0.545124935,0,USD,SLV,SLV,0.007140303,0.43
2992,SLV_gro,GRO,1000,711.94,0.006489311,0,USD,SLV,SLV,401.139242,4.62
2993,SLV_v_f,V_F,1000,1149.3,0.013651788,0,USD,SLV,SLV,1024.61052,15.69
2994,SLV_osd,OSD,1000,57.443,0.009052452,0,USD,SLV,SLV,4.114462027,0.52
2995,SLV_c_b,C_B,1000,188.87,0,0,USD,SLV,SLV,-0.002127498,0
2996,SLV_pfb,PFB,1000,10.132,0.051322542,0,USD,SLV,SLV,0.374781756,0.52
2997,SLV_ocr,OCR,1000,168.07,0.772832748,0,USD,SLV,SLV,37.0242251,129.89
2998,SLV_ctl,CTL,1000,130,0.002461538,0,USD,SLV,SLV,56.32264233,0.32
2999,SLV_oap,OAP,1000,649.69,0.035293755,0,USD,SLV,SLV,584.2404687,22.93
3000,SLV_rmk,RMK,1000,369.38,0.000379013,0,USD,SLV,SLV,28.80091347,0.14
3001,SLV_wol,WOL,1000,0.058988,0.508578016,0,USD,SLV,SLV,0.007207277,0.03
3002,SLV_frs,FRS,1000,266.78,0.042844291,0,USD,SLV,SLV,162.9581783,11.43
3003,SLV_fsh,FSH,1000,100.34,0.024715966,0,USD,SLV,SLV,63.94320604,2.48
3004,SLV_coa,COA,1000,0.00020685,0,0,USD,SLV,SLV,5.00E-06,0
3005,SLV_oil,OIL,1000,0.015009,0,0,USD,SLV,SLV,0.000370243,0
3006,SLV_gas,GAS,1000,0.065734,0,0,USD,SLV,SLV,1.29E-05,0
3007,SLV_oxt,OXT,1000,2.1694,0.746750254,0,USD,SLV,SLV,0.183299859,1.62
3008,SLV_cmt,CMT,1000,181.58,0.004075339,0,USD,SLV,SLV,123.1281463,0.74
3009,SLV_omt,OMT,1000,238.91,0.059562178,0,USD,SLV,SLV,178.7401269,14.23
3010,SLV_vol,VOL,1000,30.852,0.740632698,0,USD,SLV,SLV,18.19491695,22.85
3011,SLV_mil,MIL,1000,616.05,0.04806428,0,USD,SLV,SLV,546.1934384,29.61
3012,SLV_pcr,PCR,1000,1096.6,0.00786066,0,USD,SLV,SLV,768.3965338,8.62
3013,SLV_sgr,SGR,1000,588.78,0.336883046,0,USD,SLV,SLV,358.2100585,198.35
3014,SLV_ofd,OFD,1000,1602.3,0.304193971,0,USD,SLV,SLV,1025.98188,487.41
3015,SLV_b_t,B_T,1000,614.2,0.175740801,0,USD,SLV,SLV,481.9230162,107.94
3016,SLV_tex,TEX,1000,1052.3,0.313598784,0,USD,SLV,SLV,497.3813471,330
3017,SLV_wap,WAP,1000,2453.4,0.826571289,0,USD,SLV,SLV,2333.263768,2027.91
3018,SLV_lea,LEA,1000,618.68,0.153585052,0,USD,SLV,SLV,527.8412182,95.02
3019,SLV_lum,LUM,1000,243.65,0.047157808,0,USD,SLV,SLV,187.9321894,11.49
3020,SLV_ppp,PPP,1000,588.15,0.49592791,0,USD,SLV,SLV,74.42769798,291.68
3021,SLV_p_c,P_C,1000,7.9424,0.073025786,0,USD,SLV,SLV,1.914976361,0.58
3022,SLV_chm,CHM,1000,837.91,0.206776384,0,USD,SLV,SLV,482.3367998,173.26
3023,SLV_bph,BPH,1000,294.02,0.398068159,0,USD,SLV,SLV,218.4414591,117.04
3024,SLV_rpp,RPP,1000,593.77,0.547518399,0,USD,SLV,SLV,206.0518012,325.1
3025,SLV_nmm,NMM,1000,482.76,0.121633938,0,USD,SLV,SLV,37.2981923,58.72
3026,SLV_i_s,I_S,1000,218.07,0.629109919,0,USD,SLV,SLV,17.61599034,137.19
3027,SLV_nfm,NFM,1000,180.49,0.559033741,0,USD,SLV,SLV,42.1994919,100.9
3028,SLV_fmp,FMP,1000,389.1,0.133487535,0,USD,SLV,SLV,193.1095207,51.94
3029,SLV_ele,ELE,1000,394.07,0.351079757,0,USD,SLV,SLV,273.1456032,138.35
3030,SLV_eeq,EEQ,1000,173.98,0.573341763,0,USD,SLV,SLV,117.2203119,99.75
3031,SLV_ome,OME,1000,261.89,0.098247356,0,USD,SLV,SLV,230.3830157,25.73
3032,SLV_mvh,MVH,1000,596.41,0.027196056,0,USD,SLV,SLV,561.2020653,16.22
3033,SLV_otn,OTN,1000,198.87,0.032433248,0,USD,SLV,SLV,118.5636287,6.45
3034,SLV_omf,OMF,1000,270.62,0.313613185,0,USD,SLV,SLV,198.5545057,84.87
3035,SLV_ely,ELY,1000,1652.4,0.031880901,0,USD,SLV,SLV,470.4785587,52.68
3036,SLV_gdt,GDT,1000,0.52109,0.076762172,0,USD,SLV,SLV,0.185955996,0.04
3037,SLV_wtr,WTR,1000,204.43,0.013892286,0,USD,SLV,SLV,156.9200606,2.84
3038,SLV_cns,CNS,1000,1798.7,0.001206427,0,USD,SLV,SLV,1627.048039,2.17
3039,SLV_trd,TRD,1000,4887.8,0.005564876,0,USD,SLV,SLV,774.1474207,27.2
3040,SLV_afs,AFS,1000,678.02,0.023229403,0,USD,SLV,SLV,487.7864737,15.75
3041,SLV_otp,OTP,1000,1433.3,0.160838624,0,USD,SLV,SLV,811.5601692,230.53
3042,SLV_wtp,WTP,1000,146.91,0.415968961,0,USD,SLV,SLV,63.35595057,61.11
3043,SLV_atp,ATP,1000,672.6,0.694394886,0,USD,SLV,SLV,314.1661019,467.05
3044,SLV_whs,WHS,1000,371.07,0.143476972,0,USD,SLV,SLV,149.1275896,53.24
3045,SLV_cmn,CMN,1000,2078.2,0.125589452,0,USD,SLV,SLV,1357.49558,261
3046,SLV_ofi,OFI,1000,1123.2,0.013221154,0,USD,SLV,SLV,206.0417409,14.85
3047,SLV_ins,INS,1000,450.03,0.175610515,0,USD,SLV,SLV,169.9379848,79.03
3048,SLV_rsa,RSA,1000,270.73,0.008384738,0,USD,SLV,SLV,50.86085474,2.27
3049,SLV_obs,OBS,1000,817.92,0.049442488,0,USD,SLV,SLV,23.04603381,40.44
3050,SLV_ros,ROS,1000,2162.5,0.069322543,0,USD,SLV,SLV,1711.255926,149.91
3051,SLV_osg,OSG,1000,1113.2,0.000574919,0,USD,SLV,SLV,1112.75073,0.64
3052,SLV_edu,EDU,1000,483.33,0.004034511,0,USD,SLV,SLV,482.2432618,1.95
3053,SLV_hht,HHT,1000,1163,0.000524506,0,USD,SLV,SLV,1162.613141,0.61
3054,SLV_dwe,DWE,1000,1984.4,0,0,USD,SLV,SLV,1984.397376,0
3055,XCA_pdr,PDR,1000,2.3253,0,0,USD,XCA,XCA,0.007786845,0
3056,XCA_wht,WHT,1000,10.335,0.630865989,0,USD,XCA,XCA,2.931288888,6.52
3057,XCA_gro,GRO,1000,12.369,0.173821651,0,USD,XCA,XCA,4.697590038,2.15
3058,XCA_v_f,V_F,1000,131.82,0.616598392,0,USD,XCA,XCA,71.48254894,81.28
3059,XCA_osd,OSD,1000,8.865,0.282007896,0,USD,XCA,XCA,0.340643103,2.5
3060,XCA_c_b,C_B,1000,25.587,0,0,USD,XCA,XCA,0.00199291,0
3061,XCA_pfb,PFB,1000,4.202,0.090433127,0,USD,XCA,XCA,0.149503842,0.38
3062,XCA_ocr,OCR,1000,5.2224,0.135952819,0,USD,XCA,XCA,0.20132541,0.71
3063,XCA_ctl,CTL,1000,16.709,0.017355916,0,USD,XCA,XCA,5.379440295,0.29
3064,XCA_oap,OAP,1000,48.437,0.014038855,0,USD,XCA,XCA,9.333950616,0.68
3065,XCA_rmk,RMK,1000,38.461,0.006240087,0,USD,XCA,XCA,4.511870567,0.24
3066,XCA_wol,WOL,1000,0.17275,0.11577424,0,USD,XCA,XCA,0.061441201,0.02
3067,XCA_frs,FRS,1000,31.919,0.246248316,0,USD,XCA,XCA,5.081759616,7.86
3068,XCA_fsh,FSH,1000,10.849,0.88210895,0,USD,XCA,XCA,3.001439727,9.57
3069,XCA_coa,COA,1000,0.0040083,0,0,USD,XCA,XCA,0.002411523,0
3070,XCA_oil,OIL,1000,1.3493,0.200103758,0,USD,XCA,XCA,-2.36E-05,0.27
3071,XCA_gas,GAS,1000,0.00023165,0,0,USD,XCA,XCA,1.84E-08,0
3072,XCA_oxt,OXT,1000,5.5381,0.225709178,0,USD,XCA,XCA,0.000928425,1.25
3073,XCA_cmt,CMT,1000,55.503,0.045402951,0,USD,XCA,XCA,43.14202754,2.52
3074,XCA_omt,OMT,1000,87.191,0.045646913,0,USD,XCA,XCA,67.00935061,3.98
3075,XCA_vol,VOL,1000,14.701,0.063261003,0,USD,XCA,XCA,5.512571528,0.93
3076,XCA_mil,MIL,1000,13.139,0.047948855,0,USD,XCA,XCA,11.27338031,0.63
3077,XCA_pcr,PCR,1000,2.4461,0.044969543,0,USD,XCA,XCA,1.312306368,0.11
3078,XCA_sgr,SGR,1000,74.207,0.829436576,0,USD,XCA,XCA,16.84150566,61.55
3079,XCA_ofd,OFD,1000,166.73,0.712889102,0,USD,XCA,XCA,95.78865584,118.86
3080,XCA_b_t,B_T,1000,85.651,0.056274883,0,USD,XCA,XCA,59.1105332,4.82
3081,XCA_tex,TEX,1000,24.493,0.19597436,0,USD,XCA,XCA,8.194372787,4.8
3082,XCA_wap,WAP,1000,27.88,0.196197991,0,USD,XCA,XCA,20.97228154,5.47
3083,XCA_lea,LEA,1000,12.882,0.631113181,0,USD,XCA,XCA,9.220845318,8.13
3084,XCA_lum,LUM,1000,33.374,0.13004135,0,USD,XCA,XCA,12.42587059,4.34
3085,XCA_ppp,PPP,1000,20.222,0.135990505,0,USD,XCA,XCA,5.58390997,2.75
3086,XCA_p_c,P_C,1000,7.7436,0.166589183,0,USD,XCA,XCA,1.173764869,1.29
3087,XCA_chm,CHM,1000,20.634,0.359116022,0,USD,XCA,XCA,6.505318588,7.41
3088,XCA_bph,BPH,1000,4.4848,0.202907599,0,USD,XCA,XCA,1.880678198,0.91
3089,XCA_rpp,RPP,1000,10.662,0.120990433,0,USD,XCA,XCA,1.760886151,1.29
3090,XCA_nmm,NMM,1000,33.645,0.069252489,0,USD,XCA,XCA,3.538968633,2.33
3091,XCA_i_s,I_S,1000,10.9,0.211926606,0,USD,XCA,XCA,0.09280739,2.31
3092,XCA_nfm,NFM,1000,5.1219,0.314336477,0,USD,XCA,XCA,0.101884321,1.61
3093,XCA_fmp,FMP,1000,42.61,0.032386764,0,USD,XCA,XCA,20.41768563,1.38
3094,XCA_ele,ELE,1000,18.039,0.919119685,0,USD,XCA,XCA,12.16470389,16.58
3095,XCA_eeq,EEQ,1000,1.7817,0.561261716,0,USD,XCA,XCA,0.804291773,1
3096,XCA_ome,OME,1000,13.81,0.842867487,0,USD,XCA,XCA,9.312798087,11.64
3097,XCA_mvh,MVH,1000,4.2392,0.393942253,0,USD,XCA,XCA,3.536997424,1.67
3098,XCA_otn,OTN,1000,24.254,0.974684588,0,USD,XCA,XCA,17.540061,23.64
3099,XCA_omf,OMF,1000,21.159,0.150763269,0,USD,XCA,XCA,14.14544342,3.19
3100,XCA_ely,ELY,1000,44.085,0.000453669,0,USD,XCA,XCA,16.95982624,0.02
3101,XCA_gdt,GDT,1000,0.1719,0.058173357,0,USD,XCA,XCA,0.005259249,0.01
3102,XCA_wtr,WTR,1000,17.33,0.079630698,0,USD,XCA,XCA,9.940073774,1.38
3103,XCA_cns,CNS,1000,248.96,0.050008033,0,USD,XCA,XCA,231.2994608,12.45
3104,XCA_trd,TRD,1000,376.74,0.0872485,0,USD,XCA,XCA,132.2099155,32.87
3105,XCA_afs,AFS,1000,112.89,0.18398441,0,USD,XCA,XCA,84.46488789,20.77
3106,XCA_otp,OTP,1000,143.22,0.464390448,0,USD,XCA,XCA,49.11892286,66.51
3107,XCA_wtp,WTP,1000,21.729,0.416494086,0,USD,XCA,XCA,11.0414914,9.05
